job,model,dataset,src_layer,tgt_layer,sdc_group,rows,semantic_groups,finite_rows,non_finite_rows,non_finite_rate,mean_cos_sim,median_cos_sim,std_cos_sim,q25_cos_sim,q75_cos_sim,mean_ci95_low,mean_ci95_high,evidence
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,16,17,non_significant_sdc,911,112,911,0,0.0,0.7064692110192621,0.7291294783353806,0.09329291655715587,0.6471862476319075,0.7767484560608864,0.6920623863546553,0.720723615374848,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,16,17,significant_sdc,258,78,149,109,0.42248062015503873,0.10981801902912808,0.23533229809254408,0.425598171577892,-0.3867248073220253,0.37768443301320076,0.012650916866985143,0.19897861876203746,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,17,18,non_sdc,6331,133,6331,0,0.0,0.6720563373947179,0.6834212392568588,0.0923549285956584,0.6252480372786522,0.7342804595828056,0.6636741037159428,0.6804578254501664,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,17,18,non_significant_sdc,911,112,911,0,0.0,0.6668180724574566,0.6754556745290756,0.10193889228417077,0.6170087642967701,0.737600103020668,0.6504055529604752,0.6817436166838993,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,17,18,significant_sdc,258,75,141,117,0.4534883720930233,0.4335979441528695,0.4323926642537117,0.1813197213691214,0.32491636276245117,0.5583894699811935,0.39203075001267124,0.4742227290166611,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,18,19,non_sdc,6331,133,6331,0,0.0,0.7446863481135805,0.7509183436632156,0.060280777161106844,0.7115625813603401,0.7870780751109123,0.7378331213478571,0.7518572423640789,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,18,19,non_significant_sdc,911,112,911,0,0.0,0.7480190002570386,0.7572144418954849,0.0581674553622855,0.7174671962857246,0.7858414724469185,0.7405220742858845,0.7558374455364877,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,18,19,significant_sdc,258,75,143,115,0.44573643410852715,0.5455465090128925,0.5821729600429535,0.1745738712096123,0.3994012661278248,0.6838235706090927,0.5063592534471097,0.5808987245131705,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,19,20,non_sdc,6331,133,6331,0,0.0,0.6383534142887664,0.6519752740859985,0.08859077953927125,0.5902458354830742,0.6996737370888393,0.6282193075421175,0.6481954416492786,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,19,20,non_significant_sdc,911,112,911,0,0.0,0.6427577326297106,0.6468114256858826,0.08667694143067112,0.5779652036726475,0.7126070559024811,0.6296068204740574,0.6552714874455017,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,19,20,significant_sdc,258,74,136,122,0.4728682170542635,0.4000011140146229,0.4397272331019243,0.22780016597136782,0.2098454972729087,0.6181333735585213,0.3459460687832736,0.4479747735873504,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,20,21,non_sdc,6331,133,6331,0,0.0,0.654554566357158,0.6686691641807556,0.1121694655866934,0.604144774377346,0.7302473783493042,0.6445716078413953,0.6636260250150313,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,20,21,non_significant_sdc,911,112,911,0,0.0,0.6685972553631853,0.6884781718254089,0.10788764203460678,0.6114915087819099,0.7456585168838501,0.6536112491483539,0.683780777315038,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,20,21,significant_sdc,258,72,133,125,0.4844961240310077,0.49737877458016516,0.5127145498991013,0.1744516992981602,0.43610257655382156,0.6300235837697983,0.46857505679919237,0.5244787388298262,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,21,22,non_sdc,6331,133,6331,0,0.0,0.5740842269925766,0.5799994617700577,0.08785512747457366,0.5150644890964031,0.6392410174012184,0.5644433056662466,0.5830738621389175,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,21,22,non_significant_sdc,911,112,911,0,0.0,0.5750205053600622,0.5818609520792961,0.08614369487099895,0.5147345326840878,0.6361700221896172,0.5627073141796378,0.5867955906482658,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,21,22,significant_sdc,258,71,126,132,0.5116279069767442,0.1947171476730589,0.02853388898074627,0.27945939594702923,-0.051143227610737085,0.473828487098217,0.12021150207127544,0.26467546499200184,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,22,23,non_sdc,6331,133,6331,0,0.0,0.7393965655864239,0.7492014914751053,0.07403976490934192,0.6972476914525032,0.7920584231615067,0.7315060435626708,0.7469285367585929,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,22,23,non_significant_sdc,911,112,911,0,0.0,0.7456053244329967,0.7530200034379959,0.07566126280364631,0.7048307955265045,0.7996257171034813,0.7343012126344298,0.7563344318462624,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,22,23,significant_sdc,258,70,127,131,0.5077519379844961,0.6143748549514713,0.5940945595502853,0.1256756161677757,0.5632251426577568,0.6841572001576424,0.583561187602361,0.643627711407597,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,23,24,non_sdc,6331,133,6331,0,0.0,0.6862423712475846,0.6952408850193024,0.09029258184948155,0.6332982629537582,0.748522974550724,0.6768285702276068,0.6954501448173493,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,23,24,non_significant_sdc,911,112,911,0,0.0,0.6899669419938649,0.7090897262096405,0.08875148781721369,0.6386056244373322,0.7571934759616852,0.6748547920430437,0.7035328000543607,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,23,24,significant_sdc,258,70,125,133,0.5155038759689923,0.5414630526776116,0.5364928245544434,0.12227076773066536,0.5016359239816666,0.5567901283502579,0.5048593985141279,0.575315038435207,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,24,25,non_sdc,6331,133,6331,0,0.0,0.7141437146849748,0.7226817160844803,0.07538476474469741,0.6694863736629486,0.7693876773118973,0.7040110738329418,0.7229678272530864,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,24,25,non_significant_sdc,911,112,911,0,0.0,0.7288677685291252,0.7398604303598404,0.07357267732377376,0.6826254166662693,0.7785638198256493,0.7164936391534595,0.7407666584919527,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,24,25,significant_sdc,258,67,121,137,0.5310077519379846,0.7433204465332767,0.8039391189813614,0.13699718809147476,0.7090322226285934,0.8167097568511963,0.7167858221159068,0.7699536348421614,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,25,26,non_sdc,6331,133,6331,0,0.0,0.8376667214623137,0.8484777212142944,0.06476816885718328,0.8036053106188774,0.8838003575801849,0.8297814514214102,0.84493475404852,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,25,26,non_significant_sdc,911,112,911,0,0.0,0.8483882393951038,0.8553763628005981,0.06408825185344459,0.8172702118754387,0.8985041156411171,0.8380574110867594,0.8580491618593944,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,25,26,significant_sdc,258,66,119,139,0.5387596899224807,0.6264803856174287,0.6029267609119415,0.17381806858629242,0.570829264819622,0.6934435367584229,0.5822401421723506,0.6685153755379422,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,26,27,non_sdc,6331,133,6331,0,0.0,0.9626266446757913,0.9732191264629364,0.03991800874947313,0.964019387960434,0.9790831953287125,0.9584844327003493,0.9662685582144904,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,26,27,non_significant_sdc,911,112,911,0,0.0,0.9617516159853003,0.9727088958024979,0.03903526973336171,0.9598078653216362,0.9793650284409523,0.9561823420627041,0.9666458502846808,adequate
qwen25_vl_vqav2,Qwen2.5-VL-7B,VQAv2,26,27,significant_sdc,258,64,115,143,0.5542635658914729,0.7029329678991918,0.6969286501407623,0.23728283240709708,0.6813176050782204,0.7271926924586296,0.6450173325477372,0.755115744437836,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,0,1,non_sdc,5364,375,5364,0,0.0,0.9209094583949298,0.9321912229061127,0.04381718804881997,0.9004843086004257,0.9566534459590912,0.9177706413344638,0.9239616855386185,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,0,1,non_significant_sdc,1685,313,1685,0,0.0,0.9189462879998748,0.9324600398540497,0.0504787201423352,0.9001399874687195,0.9566051363945007,0.9137795574825243,0.9236525252377267,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,0,1,significant_sdc,436,248,417,19,0.04357798165137616,0.44297115966159517,0.42477356642484665,0.09975916736424645,0.4134565591812134,0.4348768815398216,0.42956296669348615,0.45847600600621935,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,1,2,non_sdc,5364,375,5364,0,0.0,0.9026337451836973,0.9130843579769135,0.042491875073772514,0.8929738253355026,0.9321815371513367,0.8992721180206884,0.9058946669943883,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,1,2,non_significant_sdc,1685,313,1685,0,0.0,0.8981821374519996,0.913360208272934,0.05821082390721989,0.8909355252981186,0.932969331741333,0.891540544723777,0.9039678921204001,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,1,2,significant_sdc,436,247,413,23,0.05275229357798161,0.33741454139601396,0.31867755204439163,0.11945381881909035,0.3044336065649986,0.3308164030313492,0.32169065053112694,0.3553385815058309,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,2,3,non_sdc,5364,375,5364,0,0.0,0.899932104614296,0.9089507311582565,0.050720839653388604,0.8787456601858139,0.9450795352458954,0.8958743076030731,0.9038738421007257,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,2,3,non_significant_sdc,1685,313,1685,0,0.0,0.8973305692260626,0.9071517735719681,0.0596651795630666,0.8787456601858139,0.9456634521484375,0.8912550155011799,0.9031042128620557,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,2,3,significant_sdc,436,246,405,31,0.07110091743119262,0.3372394718229771,0.316954892128706,0.10996378737724583,0.30600353330373764,0.32699699327349663,0.32260902748750714,0.35429287459585146,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,3,4,non_sdc,5364,375,5364,0,0.0,0.9268964298852872,0.934740424156189,0.033256352932092954,0.9183695912361145,0.9476224035024643,0.9240805099265561,0.9295507551807339,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,3,4,non_significant_sdc,1685,313,1685,0,0.0,0.9243129131746222,0.9345296323299408,0.04390899990035958,0.916777029633522,0.9467543661594391,0.9194817239620406,0.928540182114082,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,3,4,significant_sdc,436,246,399,37,0.08486238532110091,0.4909634105931211,0.48641490191221237,0.1182927566502372,0.47090739384293556,0.5009158737957478,0.47655831653564945,0.5060998310854424,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,4,5,non_sdc,5364,375,5364,0,0.0,0.9148939286249618,0.929726779460907,0.03690180381650897,0.8967885673046112,0.9388155192136765,0.9117591506798263,0.9178618478803544,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,4,5,non_significant_sdc,1685,313,1685,0,0.0,0.9103483339495272,0.9276861697435379,0.05456591969177321,0.8958589434623718,0.9393554329872131,0.9040102949280939,0.9157240045520718,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,4,5,significant_sdc,436,240,388,48,0.11009174311926606,0.35143286745860863,0.33917976543307304,0.12852260040294888,0.31746748369187117,0.35144199524074793,0.3351831911974112,0.3698337676840808,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,5,6,non_sdc,5364,375,5364,0,0.0,0.9304389061335416,0.9374595582485199,0.03034027235535419,0.9218387603759766,0.9492012895643711,0.9279679017805513,0.9327889300263928,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,5,6,non_significant_sdc,1685,313,1685,0,0.0,0.9278958215248337,0.9361817985773087,0.03935412161182986,0.9166227430105209,0.949544295668602,0.9241428938036489,0.9314180141813831,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,5,6,significant_sdc,436,238,378,58,0.1330275229357798,0.5309038448403712,0.550575215369463,0.1801810306306576,0.5354745537042618,0.5610592048615217,0.5095334538329808,0.550628469297323,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,6,7,non_sdc,5364,375,5364,0,0.0,0.8959604177782333,0.8993498086929321,0.05508983291258115,0.8778454661369324,0.9336923062801361,0.8912004045251454,0.9003852622940437,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,6,7,non_significant_sdc,1685,313,1685,0,0.0,0.8912416675368473,0.898897111415863,0.07214233029792362,0.8746263384819031,0.9338691234588623,0.8834319411194096,0.8981891962343092,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,6,7,significant_sdc,436,236,368,68,0.15596330275229353,0.3534465369631779,0.3650510534644127,0.12916536426650826,0.3043434415012598,0.3905419148504734,0.33730412967956236,0.37099919524924424,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,7,8,non_sdc,5364,375,5364,0,0.0,0.9103627607440278,0.9188090786337852,0.04033284944179192,0.8901194781064987,0.9394966214895248,0.9070902851298006,0.9135024465035986,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,7,8,non_significant_sdc,1685,313,1685,0,0.0,0.9053219937672424,0.917476236820221,0.05613027089632854,0.8847619593143463,0.9404345750808716,0.899694043137743,0.9106053347043747,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,7,8,significant_sdc,436,232,354,82,0.18807339449541283,0.2757610441185534,0.26418465189635754,0.1632097779078304,0.22514271643012762,0.288170681335032,0.25549617348497566,0.297895177597516,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,8,9,non_sdc,5364,375,5364,0,0.0,0.9097562487529539,0.9163905382156372,0.043487053202685824,0.8904397375881672,0.9392964914441109,0.9060843087133573,0.9133685182079129,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,8,9,non_significant_sdc,1685,313,1685,0,0.0,0.9088209967275401,0.9150503724813461,0.04819596037558691,0.889765277504921,0.9398449510335922,0.9035694328800955,0.9137865053388837,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,8,9,significant_sdc,436,229,344,92,0.21100917431192656,0.34887184574658614,0.31998635455965996,0.13569992346403872,0.29592111613601446,0.3541970644146204,0.3300245535854795,0.3699566898585963,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,9,10,non_sdc,5364,375,5364,0,0.0,0.906790838428925,0.9146702513098717,0.03367334211893337,0.8901300616562366,0.9315110705792904,0.9037586553950585,0.9098349793151692,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,9,10,non_significant_sdc,1685,313,1685,0,0.0,0.9060330724371293,0.913939356803894,0.037545558307666545,0.8898633569478989,0.9310996979475021,0.9016691979724519,0.9100017695133173,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,9,10,significant_sdc,436,226,335,101,0.231651376146789,0.4909429813202341,0.5058789253234863,0.14518256502040955,0.49129893630743027,0.5353248231112957,0.47491638281512993,0.5063759388241755,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,10,11,non_sdc,5364,375,5364,0,0.0,0.9020771786437205,0.9101358205080032,0.04427882910016299,0.8746228069067001,0.936056524515152,0.8983858867450397,0.905694386620933,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,10,11,non_significant_sdc,1685,313,1685,0,0.0,0.8994683273600895,0.9101283103227615,0.0531102069708027,0.8702505528926849,0.9368836730718613,0.8934403989524696,0.9046738743137084,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,10,11,significant_sdc,436,223,326,110,0.2522935779816514,0.09810716200025718,0.061145188519731164,0.18885898405836846,0.04560019797645509,0.07915197033435106,0.07108853946029783,0.1276815833462843,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,11,12,non_sdc,5364,375,5364,0,0.0,0.9092688471270555,0.9122662544250488,0.04099667881600303,0.8897786140441895,0.9382829256355762,0.9058812951502514,0.9126400674637354,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,11,12,non_significant_sdc,1685,313,1685,0,0.0,0.9080481816072139,0.9142560064792633,0.04842870357075248,0.8891414105892181,0.9398108124732971,0.9027556782632025,0.912933082415899,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,11,12,significant_sdc,436,214,305,131,0.3004587155963303,0.23367155951669163,0.22343273181468248,0.17860302776034506,0.19364036433398724,0.2570976377464831,0.20970877561971596,0.25893211606225336,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,12,13,non_sdc,5364,375,5364,0,0.0,0.9008015942975801,0.909789577126503,0.046764275465200913,0.8820526972413063,0.9309672117233276,0.89656867040731,0.9048940959674592,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,12,13,non_significant_sdc,1685,313,1685,0,0.0,0.8975978127307637,0.9092192649841309,0.059362336487637724,0.8809064626693726,0.9319941699504852,0.890001179198731,0.9039811460705482,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,12,13,significant_sdc,436,208,294,142,0.32568807339449546,0.35886140970899694,0.3835207186639309,0.17181107213349037,0.36587514728307724,0.3980068825185299,0.33656237458700416,0.38111595743773563,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,13,14,non_sdc,5364,375,5364,0,0.0,0.8918237556994384,0.901023805141449,0.043562532780405686,0.872521385550499,0.9242439791560173,0.8880459582506376,0.8953140988015719,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,13,14,non_significant_sdc,1685,313,1685,0,0.0,0.8899644863490535,0.8987919390201569,0.052927767337522656,0.8750244826078415,0.9272299110889435,0.8833549299385244,0.8956051426766133,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,13,14,significant_sdc,436,204,286,150,0.34403669724770647,0.3325694374227788,0.4063943699002266,0.25665972464696973,0.3592637814581394,0.436752749606967,0.3022483043842473,0.3612063589789904,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,14,15,non_sdc,5364,375,5364,0,0.0,0.8939803274158086,0.9004863500595093,0.04470104336474349,0.8703869432210922,0.9216455183923244,0.8900740788664737,0.8977731398167185,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,14,15,non_significant_sdc,1685,313,1685,0,0.0,0.8933596330686564,0.9038267582654953,0.0504003853903617,0.8726625591516495,0.9213942885398865,0.8878637615244777,0.8985511727335697,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,14,15,significant_sdc,436,197,271,165,0.37844036697247707,0.42184150170335527,0.5164666026830673,0.23533872408044684,0.4094413295388222,0.5455649718642235,0.39449722658479164,0.4484366899446322,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,15,16,non_sdc,5364,375,5364,0,0.0,0.8743637226783101,0.8854149430990219,0.05599143966063256,0.8499524593353271,0.9095228910446167,0.8692752598727806,0.8792201465289572,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,15,16,non_significant_sdc,1685,313,1685,0,0.0,0.8731712023918282,0.8853678107261658,0.0631169167806137,0.8532658219337463,0.9101058393716812,0.8662104563171716,0.8797962308766925,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,15,16,significant_sdc,436,192,261,175,0.4013761467889908,0.11443993741721344,0.15225438540801406,0.2538200844792418,0.11095791310071945,0.18328738119453192,0.07862562827461615,0.15075291437339366,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,16,17,non_sdc,5364,375,5364,0,0.0,0.856989030465817,0.8675477057695389,0.06158796147057453,0.8222828805446625,0.9059362895786762,0.8517226439370482,0.8619651148963213,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,16,17,non_significant_sdc,1685,313,1685,0,0.0,0.85617756580033,0.8666810095310211,0.06524354892241349,0.8226025104522705,0.9070302695035934,0.8490918579965254,0.8628447508440148,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,16,17,significant_sdc,436,186,251,185,0.42431192660550454,0.15712533847417726,0.23665736243128777,0.27664084935427674,0.0,0.28305849619209766,0.11994249909476193,0.19401488242927425,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,17,18,non_sdc,5364,375,5364,0,0.0,0.8606395590300328,0.8694316819310188,0.06028295620374506,0.830013707280159,0.8975519053637981,0.8551074310112406,0.8659119113495517,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,17,18,non_significant_sdc,1685,313,1685,0,0.0,0.8610689512301977,0.8688559383153915,0.06200283126814689,0.835966095328331,0.8966214507818222,0.8543756306866015,0.8675212921857087,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,17,18,significant_sdc,436,176,235,201,0.46100917431192656,0.35908609718242857,0.3456447869539261,0.16721773854793445,0.3016211558133364,0.40947615914046764,0.33335847119719086,0.3843978114561554,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,18,19,non_sdc,5364,375,5364,0,0.0,0.895509379230423,0.8967859297990799,0.044820024836617726,0.8722481206059456,0.933320663869381,0.8917774748948673,0.8990110620396762,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,18,19,non_significant_sdc,1685,313,1685,0,0.0,0.8937429998103165,0.8987298905849457,0.05446418741213538,0.8711908310651779,0.9367709904909134,0.8878650852276668,0.8991365449601597,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,18,19,significant_sdc,436,174,230,206,0.47247706422018354,0.27237961337010824,0.28539655171334743,0.19758996725292843,0.09157831780612469,0.35025124344974756,0.2413498459212225,0.3046663656960439,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,19,20,non_sdc,5364,375,5364,0,0.0,0.8623025291998669,0.8723127394914627,0.0653190150890238,0.8263459205627441,0.9075441062450409,0.8570703115283034,0.8672542100756044,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,19,20,non_significant_sdc,1685,313,1685,0,0.0,0.8604094827719011,0.8726112842559814,0.06995627816366044,0.8220049142837524,0.9060284644365311,0.8528881763984617,0.8675648112692291,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,19,20,significant_sdc,436,167,218,218,0.5,0.09202834077546834,0.17575762351043522,0.34637336073740116,-0.31033038161695004,0.34806675743311644,0.04201660736866875,0.1415751056664172,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,20,21,non_sdc,5364,375,5364,0,0.0,0.8710588595519463,0.8874183893203735,0.07154886573116646,0.8312604948878288,0.9287870638072491,0.8648975486056406,0.8769978890426952,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,20,21,non_significant_sdc,1685,313,1685,0,0.0,0.8699995395625204,0.8923370987176895,0.07696718617418931,0.8311727643013,0.923285499215126,0.8614907303806155,0.8777568898437514,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,20,21,significant_sdc,436,164,212,224,0.5137614678899083,0.32279804005300766,0.2971341721713543,0.15160532220655054,0.26207759603857994,0.3594581186771393,0.29789070239145493,0.34859672401422775,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,21,22,non_sdc,5364,375,5364,0,0.0,0.8919216205763904,0.8990832790732384,0.06648520669674989,0.8605563193559647,0.9386218450963497,0.8859270075134311,0.897680172595695,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,21,22,non_significant_sdc,1685,313,1685,0,0.0,0.8907995767957733,0.9054591506719589,0.07289328652978627,0.8636381328105927,0.9388689994812012,0.8823001327184834,0.8985759507531698,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,21,22,significant_sdc,436,155,197,239,0.5481651376146789,0.2885275291639038,0.21584947034716606,0.17437071983956243,0.2004203461110592,0.35527805611491203,0.2582637993107371,0.31955081240222877,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,22,23,non_sdc,5364,375,5364,0,0.0,0.9028523548962486,0.9092892855405807,0.06219331505593274,0.873733788728714,0.9535145908594131,0.8976480856926919,0.9078353946395809,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,22,23,non_significant_sdc,1685,313,1685,0,0.0,0.9041206713550302,0.9126808941364288,0.06551494393539603,0.8804891556501389,0.9547545909881592,0.8971180525998,0.910562730213534,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,22,23,significant_sdc,436,143,181,255,0.5848623853211009,0.39694385428768864,0.4064241126179695,0.16986756776982329,0.31230566278100014,0.42120445519685745,0.3641018775794779,0.43063359160860837,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,23,24,non_sdc,5364,375,5364,0,0.0,0.899180696935495,0.904754601418972,0.057158986703276404,0.8687818571925163,0.9436955004930496,0.8941456289516987,0.9040373023911871,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,23,24,non_significant_sdc,1685,313,1685,0,0.0,0.8994470642785644,0.90998375415802,0.062179174416493975,0.8667977303266525,0.9439795613288879,0.8929397921400576,0.9055615525774003,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,23,24,significant_sdc,436,136,171,265,0.6077981651376148,0.47416600517449325,0.5059451907873154,0.1789941932768222,0.41416916623711586,0.5554988011717796,0.44302236957334074,0.5045894115158527,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,24,25,non_sdc,5364,375,5364,0,0.0,0.9106426808599725,0.9173533990979195,0.05076290534465778,0.8824066929519176,0.9433129876852036,0.9062640129513796,0.9148921332289653,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,24,25,non_significant_sdc,1685,313,1685,0,0.0,0.9089433129158324,0.9154966026544571,0.05684224257646027,0.8821329027414322,0.9434110075235367,0.9032209228341161,0.9143724991338996,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,24,25,significant_sdc,436,126,158,278,0.6376146788990826,0.5597520909018673,0.6028437837958336,0.17094718968847886,0.5218066070228815,0.6131468564271927,0.529152613526435,0.5879485686061104,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,25,26,non_sdc,5364,375,5364,0,0.0,0.9422115439647707,0.9509909749031067,0.03306499052643761,0.9242767132818699,0.9688593335449696,0.9394113039460924,0.94492266498551,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,25,26,non_significant_sdc,1685,313,1685,0,0.0,0.942684789597767,0.9545832127332687,0.03984296659632137,0.9265452772378922,0.968780443072319,0.9391265853874771,0.9460010397335301,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,25,26,significant_sdc,436,122,151,285,0.6536697247706422,0.4419563937568359,0.41624122858047485,0.2048399737399749,0.33693066984415054,0.5113551951944828,0.40086813076581596,0.4823855621657536,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,26,27,non_sdc,5364,375,5364,0,0.0,0.9907207516682495,0.9925751313567162,0.007011704869196886,0.9869856163859367,0.9967455677688122,0.9901843790629841,0.9912350698444511,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,26,27,non_significant_sdc,1685,313,1685,0,0.0,0.990416092162493,0.9927158653736115,0.011792577459380874,0.9872279614210129,0.9966786354780197,0.9895732754508308,0.9911968119113229,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,26,27,significant_sdc,436,115,141,295,0.676605504587156,0.5982334630824757,0.6050142049789429,0.24002846365694633,0.5984912365674973,0.6159136444330215,0.5499599682446626,0.6436661335874638,adequate
internvl3_lingoqa,InternVL3-8B,LingoQA,0,1,non_sdc,5762,75,5762,0,0.0,0.8607110838609121,0.8844222277402878,0.08657526082771766,0.8049424886703491,0.9383042752742767,0.8409936395642318,0.8788107651124634,adequate
