job,model,dataset,metric,src_layer,tgt_layer,sdc_group,rows,semantic_groups,finite_rows,non_finite_rows,non_finite_rate,mean_value,median_value,std_value,q25_value,q75_value,mean_ci95_low,mean_ci95_high,evidence
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,14,15,non_sdc,5364,375,5364,0,0.0,0.8146427696707744,0.8188945213298657,0.040848492357505005,0.7883394769259862,0.8454452963436351,0.811213359102489,0.8179871358565332,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,14,15,non_significant_sdc,1685,313,1685,0,0.0,0.8073165412412834,0.8147495121791445,0.04713761709533728,0.7824698526684831,0.8395224710305532,0.801745075882335,0.81234067879545,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,14,15,significant_sdc,436,201,275,161,0.3692660550458715,0.21157026714684654,0.22184025127516718,0.16190619516581914,0.16032357866001523,0.24392050185373854,0.18956690615520502,0.2346167985758809,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,15,16,non_sdc,5364,375,5364,0,0.0,0.7862387369701943,0.793330988394033,0.05226259373293237,0.7595518598189721,0.8237042186891332,0.781547910628,0.7907941907011002,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,15,16,non_significant_sdc,1685,313,1685,0,0.0,0.780207877532185,0.7883243527677324,0.05634713980676604,0.7560482525399753,0.8188703187874385,0.7741107315873321,0.7861744847240849,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,15,16,significant_sdc,436,192,262,174,0.3990825688073395,0.009382474277236983,0.014276617843353627,0.22097519430800353,-0.0034402220852064844,0.0292593059130013,-0.02433046888084499,0.04411512181056267,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,16,17,non_sdc,5364,375,5364,0,0.0,0.7588772977686828,0.7652016254494601,0.06364491709414978,0.7203846974298358,0.8065683163214523,0.7538696996055858,0.7636617778068183,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,16,17,non_significant_sdc,1685,313,1685,0,0.0,0.74917907554605,0.7541457664582037,0.06505123307969722,0.7124723962375096,0.7979737321535746,0.7421102028165913,0.7558024979602679,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,16,17,significant_sdc,436,188,254,182,0.4174311926605505,0.09675285147156189,0.14816255645579374,0.24251979037879542,0.0,0.20731278382507817,0.06304180297396811,0.12990862905332967,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,17,18,non_sdc,5364,375,5364,0,0.0,0.7663144786423726,0.7751386381428818,0.05713656051982435,0.7315382018573302,0.8046187625119561,0.7614928049347135,0.7710067044063107,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,17,18,non_significant_sdc,1685,313,1685,0,0.0,0.7562245886568888,0.767213415531885,0.061059411070224764,0.7268527814975152,0.7970369805892309,0.749003619165642,0.762839953757814,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,17,18,significant_sdc,436,179,238,198,0.45412844036697253,0.3178213878512494,0.29424067890765715,0.14389402142606847,0.25939101128059683,0.3562779720036351,0.29624190421000457,0.33912139617250975,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,18,19,non_sdc,5364,375,5364,0,0.0,0.831678664403412,0.8361300106706291,0.04335760177443813,0.8085309674865321,0.8604464618598714,0.8281900382040752,0.8350968941914872,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,18,19,non_significant_sdc,1685,313,1685,0,0.0,0.8248718941167121,0.8315453577041626,0.05026293930301027,0.801854188243548,0.8580709278583527,0.8190641044615943,0.8300868842666512,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,18,19,significant_sdc,436,175,231,205,0.4701834862385321,0.22367600915740385,0.22370506070402205,0.17404371430253945,0.09135030407686623,0.2563073497113525,0.1959538898141367,0.25318961743956925,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,19,20,non_sdc,5364,375,5364,0,0.0,0.7699004643726747,0.7815846865918457,0.06369166701428798,0.727550955919119,0.8176775219348761,0.7643806112053599,0.7752355436866633,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,19,20,non_significant_sdc,1685,313,1685,0,0.0,0.7586952169579742,0.7731851183849833,0.06515535858949181,0.7184891372919082,0.8058375255628065,0.7514389090325974,0.7656675273151653,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,19,20,significant_sdc,436,170,222,214,0.49082568807339455,-0.00887845631569804,0.030263536144047976,0.28587534600823483,-0.3193670714996299,0.1481842699327639,-0.053099234725292696,0.03533044597004031,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,20,21,non_sdc,5364,375,5364,0,0.0,0.7826896026101345,0.7920822966843843,0.06098923230015831,0.746543280113311,0.8291028615256602,0.7774964630031309,0.7878039384761858,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,20,21,non_significant_sdc,1685,313,1685,0,0.0,0.7762930002063761,0.7843484655022621,0.06379624879230175,0.7425728966208065,0.8218542707377466,0.7693878883934309,0.7828920634677365,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,20,21,significant_sdc,436,165,213,223,0.5114678899082569,0.3363948421676922,0.30584181906009206,0.1411638917825851,0.26466167946251073,0.4283359026422306,0.3145303032179716,0.35832776232292496,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,21,22,non_sdc,5364,375,5364,0,0.0,0.815963764140743,0.8283664841973593,0.05716941869408148,0.7825743949056423,0.855423238008253,0.8109757552508985,0.8207045328486847,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,21,22,non_significant_sdc,1685,313,1685,0,0.0,0.8086799613147947,0.8212846157879665,0.061914616917211195,0.7802173630757765,0.8502222375992017,0.8012281021976567,0.8154786888730482,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,21,22,significant_sdc,436,158,201,235,0.5389908256880733,0.20152975435138862,0.19774993463438384,0.163857469473027,0.10151563904115132,0.2077672131815735,0.17047260164999514,0.23515673012283408,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,22,23,non_sdc,5364,375,5364,0,0.0,0.8112035221512782,0.8163010858827167,0.04569439655554928,0.7864610075950622,0.844343946234464,0.8073056615836754,0.8149902842929223,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,22,23,non_significant_sdc,1685,313,1685,0,0.0,0.8060527031189973,0.815547784169515,0.04636165604619195,0.7814343738555908,0.8367888604601225,0.8008658971346582,0.8108087886605065,adequate
internvl3_earthvqa,InternVL3-8B,EarthVQA,cos_sim,22,23,significant_sdc,436,146,184,252,0.5779816513761468,0.3700387905760846,0.4054875355594012,0.16362455606938384,0.26298447893647364,0.42024931463660026,0.33948392381745435,0.40107313831837593,adequate
