job,model,dataset,metric,src_layer,tgt_layer,sdc_group,rows,semantic_groups,finite_rows,non_finite_rows,non_finite_rate,mean_value,median_value,std_value,q25_value,q75_value,mean_ci95_low,mean_ci95_high,evidence
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,14,15,non_sdc,5906,75,5906,0,0.0,0.8050326570021796,0.8110744178295135,0.04721086346705954,0.7824762887543156,0.8380883232905314,0.7951821575346086,0.8140891536320688,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,14,15,non_significant_sdc,1327,73,1327,0,0.0,0.7983459213403423,0.8034698208173116,0.048238230843682006,0.7803261606395244,0.8285885017517715,0.7880163320519141,0.8077486554500065,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,14,15,significant_sdc,264,58,172,92,0.3484848484848485,0.42701177368259247,0.3901709670923194,0.2744977740527721,0.2455972026016715,0.746476971440845,0.3127099670395416,0.5163672115347034,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,15,16,non_sdc,5906,75,5906,0,0.0,0.7833319241280937,0.785273718206506,0.05481699411429128,0.7479998421143084,0.8256119675558022,0.7717320598404096,0.7944480626771717,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,15,16,non_significant_sdc,1327,73,1327,0,0.0,0.7765607130077414,0.782037405591262,0.05785498458945011,0.7473928942566825,0.8143238572106846,0.764461912009838,0.7884838318203127,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,15,16,significant_sdc,264,57,169,95,0.35984848484848486,0.39636873348699614,0.4366363597159483,0.36390177474381513,0.33704767915971423,0.7333235400063651,0.2530548888291394,0.5041936023277009,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,16,17,non_sdc,5906,75,5906,0,0.0,0.7581284488555539,0.7595594381292661,0.06339497828971938,0.7234286358579993,0.8081088165442148,0.7448207052127697,0.7710372835074975,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,16,17,non_significant_sdc,1327,73,1327,0,0.0,0.7527363603605899,0.7607753802748287,0.05834819732340076,0.7189933284757217,0.7949816573258729,0.7395395503859024,0.7656991443511029,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,16,17,significant_sdc,264,57,169,95,0.35984848484848486,0.27478806484258156,0.19706146061724547,0.38437890586717127,0.04516919206219668,0.6924672524134318,0.11417803076947655,0.3964707562352553,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,17,18,non_sdc,5906,75,5906,0,0.0,0.7485345076941741,0.7527607040745872,0.061758437957659125,0.7118702161312103,0.7914808708078721,0.7356751324459707,0.7607177567167527,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,17,18,non_significant_sdc,1327,73,1327,0,0.0,0.7321477564017153,0.7353156856868578,0.057121309415769934,0.6989914327859879,0.7655313685536385,0.7200100654525973,0.744818318838861,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,17,18,significant_sdc,264,57,166,98,0.3712121212121212,0.5494405660065858,0.5315813714144182,0.16517263119906436,0.47967200669250926,0.711664681278524,0.4898217778085772,0.5968156056322356,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,18,19,non_sdc,5906,75,5906,0,0.0,0.8308364517771147,0.8312385989272076,0.03523236980895135,0.8089197027055841,0.8580702009953951,0.8232672347133825,0.8381450070317719,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,18,19,non_significant_sdc,1327,73,1327,0,0.0,0.8224316314335772,0.8229360491037369,0.03349745114009733,0.8052616024017334,0.8439753241837025,0.8153258740604222,0.8297366327927175,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,18,19,significant_sdc,264,57,161,103,0.39015151515151514,0.6138171687704931,0.6614330532599468,0.19555885780469948,0.4522051683494023,0.76841578575281,0.5492505490313424,0.661427700300869,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,19,20,non_sdc,5906,75,5906,0,0.0,0.7594894779508694,0.7621322040898459,0.05505444629394587,0.7274186956882477,0.796697747233239,0.7474594305189983,0.770983619965821,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,19,20,non_significant_sdc,1327,73,1327,0,0.0,0.7527949029486233,0.7561910643297083,0.04683669534593271,0.7290284104290463,0.779187334492093,0.7429482864491294,0.7626484411670637,adequate
