job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
llava15_lingoqa,llava15,lingoqa,72D,1,72,canonical_finite,0.7479034662246704,0.9897959183673469,0.9238095238095239,0.9556650246305419,0.00017467248908296942,212,22762,4070,5830,5744,54,32,31,1,23,5689,0.96875,0.5740740740740741,0.0001757469244288225,0.7209302325581395
llava15_lingoqa,llava15,lingoqa,72D,1,72,full,0.7479034662246704,0.9897959183673469,0.9238095238095239,0.9556650246305419,0.00017467248908296942,212,22762,4070,5830,5830,140,118,117,1,23,5689,0.9915254237288136,0.8357142857142857,0.0001757469244288225,0.9069767441860465
llava15_lingoqa,llava15,lingoqa,72D,2,72,canonical_finite,0.5129066109657288,0.98,0.9333333333333333,0.9560975609756097,0.00034934497816593884,147,22762,4070,5830,5744,54,39,34,5,20,5685,0.8717948717948718,0.6296296296296297,0.0008787346221441124,0.7311827956989247
llava15_lingoqa,llava15,lingoqa,72D,2,72,full,0.5129066109657288,0.98,0.9333333333333333,0.9560975609756097,0.00034934497816593884,147,22762,4070,5830,5830,140,125,120,5,20,5685,0.96,0.8571428571428571,0.0008787346221441124,0.9056603773584906
llava15_lingoqa,llava15,lingoqa,72D,4,72,canonical_finite,0.20235905051231384,1.0,0.9428571428571428,0.9705882352941176,0.0,716,22762,4070,5830,5744,54,56,34,22,20,5668,0.6071428571428571,0.6296296296296297,0.003866432337434095,0.6181818181818182
llava15_lingoqa,llava15,lingoqa,72D,4,72,full,0.20235905051231384,1.0,0.9428571428571428,0.9705882352941176,0.0,716,22762,4070,5830,5830,140,142,120,22,20,5668,0.8450704225352113,0.8571428571428571,0.003866432337434095,0.851063829787234
llava15_lingoqa,llava15,lingoqa,72D,8,72,canonical_finite,0.3066146671772003,1.0,0.9428571428571428,0.9705882352941176,0.0,902,22762,4070,5830,5744,54,36,35,1,19,5689,0.9722222222222222,0.6481481481481481,0.0001757469244288225,0.7777777777777778
llava15_lingoqa,llava15,lingoqa,72D,8,72,full,0.3066146671772003,1.0,0.9428571428571428,0.9705882352941176,0.0,902,22762,4070,5830,5830,140,122,121,1,19,5689,0.9918032786885246,0.8642857142857143,0.0001757469244288225,0.9236641221374046
llava15_lingoqa,llava15,lingoqa,72D,12,72,canonical_finite,0.5085383653640747,0.9896907216494846,0.9142857142857143,0.9504950495049506,0.00017467248908296942,1,22762,4070,5830,5744,54,34,33,1,21,5689,0.9705882352941176,0.6111111111111112,0.0001757469244288225,0.75
llava15_lingoqa,llava15,lingoqa,72D,12,72,full,0.5085383653640747,0.9896907216494846,0.9142857142857143,0.9504950495049506,0.00017467248908296942,1,22762,4070,5830,5830,140,120,119,1,21,5689,0.9916666666666667,0.85,0.0001757469244288225,0.9153846153846154
llava15_lingoqa,llava15,lingoqa,72D,16,72,canonical_finite,0.505267322063446,0.98989898989899,0.9333333333333333,0.9607843137254903,0.00017467248908296942,13,22762,4070,5830,5744,54,37,34,3,20,5687,0.918918918918919,0.6296296296296297,0.0005272407732864675,0.7472527472527473
