job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
internvl3_lingoqa,internvl3,lingoqa,72D,1,72,canonical_finite,0.4981573522090912,0.9939393939393939,0.8723404255319149,0.9291784702549575,0.000366905155017428,0,22757,4069,5827,5776,273,299,267,32,6,5471,0.8929765886287625,0.978021978021978,0.005815009994548428,0.9335664335664335
internvl3_lingoqa,internvl3,lingoqa,72D,1,72,full,0.4981573522090912,0.9939393939393939,0.8723404255319149,0.9291784702549575,0.000366905155017428,0,22757,4069,5827,5827,324,350,318,32,6,5471,0.9085714285714286,0.9814814814814815,0.005815009994548428,0.9436201780415431
internvl3_lingoqa,internvl3,lingoqa,72D,2,72,canonical_finite,0.508155345916748,1.0,0.8670212765957447,0.9287749287749287,0.0,3,22757,4069,5827,5776,273,271,267,4,6,5499,0.985239852398524,0.978021978021978,0.0007268762493185535,0.9816176470588235
internvl3_lingoqa,internvl3,lingoqa,72D,2,72,full,0.508155345916748,1.0,0.8670212765957447,0.9287749287749287,0.0,3,22757,4069,5827,5827,324,322,318,4,6,5499,0.9875776397515528,0.9814814814814815,0.0007268762493185535,0.9845201238390093
internvl3_lingoqa,internvl3,lingoqa,72D,4,72,canonical_finite,0.5053858160972595,0.9939393939393939,0.8723404255319149,0.9291784702549575,0.000366905155017428,1,22757,4069,5827,5776,273,273,267,6,6,5497,0.978021978021978,0.978021978021978,0.0010903143739778303,0.978021978021978
internvl3_lingoqa,internvl3,lingoqa,72D,4,72,full,0.5053858160972595,0.9939393939393939,0.8723404255319149,0.9291784702549575,0.000366905155017428,1,22757,4069,5827,5827,324,324,318,6,6,5497,0.9814814814814815,0.9814814814814815,0.0010903143739778303,0.9814814814814815
internvl3_lingoqa,internvl3,lingoqa,72D,8,72,canonical_finite,0.5881852507591248,1.0,0.8696808510638298,0.9302987197724039,0.0,196,22757,4069,5827,5776,273,279,266,13,7,5490,0.953405017921147,0.9743589743589743,0.002362347810285299,0.9637681159420289
internvl3_lingoqa,internvl3,lingoqa,72D,8,72,full,0.5881852507591248,1.0,0.8696808510638298,0.9302987197724039,0.0,196,22757,4069,5827,5827,324,330,317,13,7,5490,0.9606060606060606,0.9783950617283951,0.002362347810285299,0.9694189602446484
internvl3_lingoqa,internvl3,lingoqa,72D,12,72,canonical_finite,0.5194231271743774,1.0,0.8696808510638298,0.9302987197724039,0.0,6,22757,4069,5827,5776,273,268,265,3,8,5500,0.9888059701492538,0.9706959706959707,0.0005451571869889151,0.9796672828096118
internvl3_lingoqa,internvl3,lingoqa,72D,12,72,full,0.5194231271743774,1.0,0.8696808510638298,0.9302987197724039,0.0,6,22757,4069,5827,5827,324,319,316,3,8,5500,0.9905956112852664,0.9753086419753086,0.0005451571869889151,0.9828926905132193
internvl3_lingoqa,internvl3,lingoqa,72D,16,72,canonical_finite,0.607623815536499,1.0,0.8696808510638298,0.9302987197724039,0.0,59,22757,4069,5827,5776,273,271,266,5,7,5498,0.981549815498155,0.9743589743589743,0.0009085953116481918,0.9779411764705882
internvl3_lingoqa,internvl3,lingoqa,72D,16,72,full,0.607623815536499,1.0,0.8696808510638298,0.9302987197724039,0.0,59,22757,4069,5827,5827,324,322,317,5,7,5498,0.984472049689441,0.9783950617283951,0.0009085953116481918,0.9814241486068112
internvl3_lingoqa,internvl3,lingoqa,72D,20,72,canonical_finite,0.5107795000076294,1.0,0.8670212765957447,0.9287749287749287,0.0,3,22757,4069,5827,5776,273,269,265,4,8,5499,0.9851301115241635,0.9706959706959707,0.0007268762493185535,0.977859778597786
internvl3_lingoqa,internvl3,lingoqa,72D,20,72,full,0.5107795000076294,1.0,0.8670212765957447,0.9287749287749287,0.0,3,22757,4069,5827,5827,324,320,316,4,8,5499,0.9875,0.9753086419753086,0.0007268762493185535,0.9813664596273292
internvl3_lingoqa,internvl3,lingoqa,72D,24,72,canonical_finite,0.666408360004425,1.0,0.8696808510638298,0.9302987197724039,0.0,123,22757,4069,5827,5776,273,270,266,4,7,5499,0.9851851851851852,0.9743589743589743,0.0007268762493185535,0.9797421731123389
internvl3_lingoqa,internvl3,lingoqa,72D,24,72,full,0.666408360004425,1.0,0.8696808510638298,0.9302987197724039,0.0,123,22757,4069,5827,5827,324,321,317,4,7,5499,0.9875389408099688,0.9783950617283951,0.0007268762493185535,0.9829457364341085
internvl3_lingoqa,internvl3,lingoqa,72D,28,72,canonical_finite,0.8088598847389221,1.0,0.8696808510638298,0.9302987197724039,0.0,186,22757,4069,5827,5776,273,267,265,2,8,5501,0.9925093632958801,0.9706959706959707,0.00036343812465927677,0.9814814814814815
internvl3_lingoqa,internvl3,lingoqa,72D,28,72,full,0.8088598847389221,1.0,0.8696808510638298,0.9302987197724039,0.0,186,22757,4069,5827,5827,324,318,316,2,8,5501,0.9937106918238994,0.9753086419753086,0.00036343812465927677,0.9844236760124611
internvl3_lingoqa,internvl3,lingoqa,72D,32,72,canonical_finite,0.5292338728904724,0.9969604863221885,0.8723404255319149,0.9304964539007093,0.000183452577508714,190,22757,4069,5827,5776,273,272,267,5,6,5498,0.9816176470588235,0.978021978021978,0.0009085953116481918,0.9798165137614679
internvl3_lingoqa,internvl3,lingoqa,72D,32,72,full,0.5292338728904724,0.9969604863221885,0.8723404255319149,0.9304964539007093,0.000183452577508714,190,22757,4069,5827,5827,324,323,318,5,6,5498,0.9845201238390093,0.9814814814814815,0.0009085953116481918,0.9829984544049459
