job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,1,72,canonical_finite,0.9480934143066406,1.0,0.910828025477707,0.9533333333333334,0.0,453,22745,4067,5830,5786,141,124,101,23,40,5622,0.8145161290322581,0.7163120567375887,0.004074402125775022,0.7622641509433963
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,1,72,full,0.9480934143066406,1.0,0.910828025477707,0.9533333333333334,0.0,453,22745,4067,5830,5824,179,162,139,23,40,5622,0.8580246913580247,0.776536312849162,0.004074402125775022,0.8152492668621701
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,2,72,canonical_finite,0.9751254320144653,1.0,0.910828025477707,0.9533333333333334,0.0,492,22745,4067,5830,5786,141,123,101,22,40,5623,0.8211382113821138,0.7163120567375887,0.0038972542072630645,0.7651515151515151
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,2,72,full,0.9751254320144653,1.0,0.910828025477707,0.9533333333333334,0.0,492,22745,4067,5830,5824,179,161,139,22,40,5623,0.8633540372670807,0.776536312849162,0.0038972542072630645,0.8176470588235294
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,4,72,canonical_finite,0.5083829164505005,0.9930555555555556,0.910828025477707,0.9501661129568106,0.00017627357659086903,1,22745,4067,5830,5786,141,106,104,2,37,5643,0.9811320754716981,0.7375886524822695,0.000354295837023915,0.8421052631578947
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,4,72,full,0.5083829164505005,0.9930555555555556,0.910828025477707,0.9501661129568106,0.00017627357659086903,1,22745,4067,5830,5824,179,144,142,2,37,5643,0.9861111111111112,0.7932960893854749,0.000354295837023915,0.8792569659442725
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,8,72,canonical_finite,0.7850959300994873,1.0,0.9171974522292994,0.9568106312292359,0.0,833,22745,4067,5830,5786,141,108,105,3,36,5642,0.9722222222222222,0.7446808510638298,0.0005314437555358724,0.8433734939759037
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,8,72,full,0.7850959300994873,1.0,0.9171974522292994,0.9568106312292359,0.0,833,22745,4067,5830,5824,179,146,143,3,36,5642,0.9794520547945206,0.7988826815642458,0.0005314437555358724,0.88
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,12,72,canonical_finite,0.6659219264984131,1.0,0.9171974522292994,0.9568106312292359,0.0,749,22745,4067,5830,5786,141,106,104,2,37,5643,0.9811320754716981,0.7375886524822695,0.000354295837023915,0.8421052631578947
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,12,72,full,0.6659219264984131,1.0,0.9171974522292994,0.9568106312292359,0.0,749,22745,4067,5830,5824,179,144,142,2,37,5643,0.9861111111111112,0.7932960893854749,0.000354295837023915,0.8792569659442725
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,16,72,canonical_finite,0.5181149840354919,1.0,0.9171974522292994,0.9568106312292359,0.0,92,22745,4067,5830,5786,141,107,105,2,36,5643,0.9813084112149533,0.7446808510638298,0.000354295837023915,0.8467741935483871
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,16,72,full,0.5181149840354919,1.0,0.9171974522292994,0.9568106312292359,0.0,92,22745,4067,5830,5824,179,145,143,2,36,5643,0.9862068965517241,0.7988826815642458,0.000354295837023915,0.8827160493827161
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,20,72,canonical_finite,0.735162079334259,1.0,0.9171974522292994,0.9568106312292359,0.0,202,22745,4067,5830,5786,141,106,104,2,37,5643,0.9811320754716981,0.7375886524822695,0.000354295837023915,0.8421052631578947
qwen25_vl_lingoqa,qwen25_vl,lingoqa,72D,20,72,full,0.735162079334259,1.0,0.9171974522292994,0.9568106312292359,0.0,202,22745,4067,5830,5824,179,144,142,2,37,5643,0.9861111111111112,0.7932960893854749,0.000354295837023915,0.8792569659442725
