job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
internvl3_lingoqa,internvl3,lingoqa,36D,1,36,canonical_finite,0.498148113489151,0.9969418960244648,0.8670212765957447,0.9274537695590327,0.000183452577508714,3,22757,4069,5827,5776,273,272,267,5,6,5498,0.9816176470588235,0.978021978021978,0.0009085953116481918,0.9798165137614679
internvl3_lingoqa,internvl3,lingoqa,36D,1,36,full,0.498148113489151,0.9969418960244648,0.8670212765957447,0.9274537695590327,0.000183452577508714,3,22757,4069,5827,5827,324,323,318,5,6,5498,0.9845201238390093,0.9814814814814815,0.0009085953116481918,0.9829984544049459
internvl3_lingoqa,internvl3,lingoqa,36D,2,36,canonical_finite,0.505705714225769,0.9969512195121951,0.8696808510638298,0.9289772727272727,0.000183452577508714,6,22757,4069,5827,5776,273,271,266,5,7,5498,0.981549815498155,0.9743589743589743,0.0009085953116481918,0.9779411764705882
internvl3_lingoqa,internvl3,lingoqa,36D,2,36,full,0.505705714225769,0.9969512195121951,0.8696808510638298,0.9289772727272727,0.000183452577508714,6,22757,4069,5827,5827,324,322,317,5,7,5498,0.984472049689441,0.9783950617283951,0.0009085953116481918,0.9814241486068112
internvl3_lingoqa,internvl3,lingoqa,36D,4,36,canonical_finite,0.5188460946083069,0.9969604863221885,0.8723404255319149,0.9304964539007093,0.000183452577508714,5,22757,4069,5827,5776,273,271,265,6,8,5497,0.977859778597786,0.9706959706959707,0.0010903143739778303,0.9742647058823529
internvl3_lingoqa,internvl3,lingoqa,36D,4,36,full,0.5188460946083069,0.9969604863221885,0.8723404255319149,0.9304964539007093,0.000183452577508714,5,22757,4069,5827,5827,324,322,316,6,8,5497,0.9813664596273292,0.9753086419753086,0.0010903143739778303,0.978328173374613
internvl3_lingoqa,internvl3,lingoqa,36D,8,36,canonical_finite,0.5748232007026672,1.0,0.8696808510638298,0.9302987197724039,0.0,243,22757,4069,5827,5776,273,289,266,23,7,5480,0.9204152249134948,0.9743589743589743,0.004179538433581683,0.9466192170818505
internvl3_lingoqa,internvl3,lingoqa,36D,8,36,full,0.5748232007026672,1.0,0.8696808510638298,0.9302987197724039,0.0,243,22757,4069,5827,5827,324,340,317,23,7,5480,0.9323529411764706,0.9783950617283951,0.004179538433581683,0.9548192771084337
internvl3_lingoqa,internvl3,lingoqa,36D,12,36,canonical_finite,0.6860120892524719,0.9969604863221885,0.8723404255319149,0.9304964539007093,0.000183452577508714,177,22757,4069,5827,5776,273,272,266,6,7,5497,0.9779411764705882,0.9743589743589743,0.0010903143739778303,0.9761467889908257
internvl3_lingoqa,internvl3,lingoqa,36D,12,36,full,0.6860120892524719,0.9969604863221885,0.8723404255319149,0.9304964539007093,0.000183452577508714,177,22757,4069,5827,5827,324,323,317,6,7,5497,0.9814241486068112,0.9783950617283951,0.0010903143739778303,0.9799072642967542
internvl3_lingoqa,internvl3,lingoqa,36D,16,36,canonical_finite,0.6702257394790649,1.0,0.8696808510638298,0.9302987197724039,0.0,84,22757,4069,5827,5776,273,270,266,4,7,5499,0.9851851851851852,0.9743589743589743,0.0007268762493185535,0.9797421731123389
internvl3_lingoqa,internvl3,lingoqa,36D,16,36,full,0.6702257394790649,1.0,0.8696808510638298,0.9302987197724039,0.0,84,22757,4069,5827,5827,324,321,317,4,7,5499,0.9875389408099688,0.9783950617283951,0.0007268762493185535,0.9829457364341085
internvl3_lingoqa,internvl3,lingoqa,36D,20,36,canonical_finite,0.8465090990066528,1.0,0.8696808510638298,0.9302987197724039,0.0,216,22757,4069,5827,5776,273,267,264,3,9,5500,0.9887640449438202,0.967032967032967,0.0005451571869889151,0.9777777777777777
