job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,1,36,canonical_finite,0.5121806263923645,0.9930555555555556,0.910828025477707,0.9501661129568106,0.00017627357659086903,2,22745,4067,5830,5786,141,126,102,24,39,5621,0.8095238095238095,0.723404255319149,0.004251550044286979,0.7640449438202247
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,1,36,full,0.5121806263923645,0.9930555555555556,0.910828025477707,0.9501661129568106,0.00017627357659086903,2,22745,4067,5830,5824,179,164,140,24,39,5621,0.8536585365853658,0.7821229050279329,0.004251550044286979,0.8163265306122449
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,2,36,canonical_finite,0.5269472599029541,0.993103448275862,0.9171974522292994,0.9536423841059604,0.00017627357659086903,5,22745,4067,5830,5786,141,126,101,25,40,5620,0.8015873015873016,0.7163120567375887,0.0044286979627989375,0.7565543071161048
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,2,36,full,0.5269472599029541,0.993103448275862,0.9171974522292994,0.9536423841059604,0.00017627357659086903,5,22745,4067,5830,5824,179,164,139,25,40,5620,0.8475609756097561,0.776536312849162,0.0044286979627989375,0.8104956268221575
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,4,36,canonical_finite,0.9153324365615845,1.0,0.9171974522292994,0.9568106312292359,0.0,582,22745,4067,5830,5786,141,105,104,1,37,5644,0.9904761904761905,0.7375886524822695,0.0001771479185119575,0.8455284552845529
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,4,36,full,0.9153324365615845,1.0,0.9171974522292994,0.9568106312292359,0.0,582,22745,4067,5830,5824,179,143,142,1,37,5644,0.993006993006993,0.7932960893854749,0.0001771479185119575,0.8819875776397516
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,8,36,canonical_finite,0.9338175058364868,1.0,0.9171974522292994,0.9568106312292359,0.0,1574,22745,4067,5830,5786,141,105,104,1,37,5644,0.9904761904761905,0.7375886524822695,0.0001771479185119575,0.8455284552845529
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,8,36,full,0.9338175058364868,1.0,0.9171974522292994,0.9568106312292359,0.0,1574,22745,4067,5830,5824,179,143,142,1,37,5644,0.993006993006993,0.7932960893854749,0.0001771479185119575,0.8819875776397516
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,12,36,canonical_finite,0.6460087299346924,1.0,0.9171974522292994,0.9568106312292359,0.0,363,22745,4067,5830,5786,141,116,104,12,37,5633,0.896551724137931,0.7375886524822695,0.0021257750221434896,0.8093385214007782
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,12,36,full,0.6460087299346924,1.0,0.9171974522292994,0.9568106312292359,0.0,363,22745,4067,5830,5824,179,154,142,12,37,5633,0.922077922077922,0.7932960893854749,0.0021257750221434896,0.8528528528528528
