job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,1,60,canonical_finite,0.8685675263404846,1.0,0.8853503184713376,0.9391891891891893,0.0,283,22745,4067,5830,5786,141,170,94,76,47,5569,0.5529411764705883,0.6666666666666666,0.013463241806908768,0.6045016077170418
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,1,60,full,0.8685675263404846,1.0,0.8853503184713376,0.9391891891891893,0.0,283,22745,4067,5830,5824,179,208,132,76,47,5569,0.6346153846153846,0.7374301675977654,0.013463241806908768,0.6821705426356589
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,2,60,canonical_finite,0.5990028381347656,0.9862068965517241,0.910828025477707,0.9470198675496688,0.00035254715318173806,480,22745,4067,5830,5786,141,146,102,44,39,5601,0.6986301369863014,0.723404255319149,0.007794508414526129,0.710801393728223
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,2,60,full,0.5990028381347656,0.9862068965517241,0.910828025477707,0.9470198675496688,0.00035254715318173806,480,22745,4067,5830,5824,179,184,140,44,39,5601,0.7608695652173914,0.7821229050279329,0.007794508414526129,0.7713498622589532
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,4,60,canonical_finite,0.693081796169281,1.0,0.910828025477707,0.9533333333333334,0.0,214,22745,4067,5830,5786,141,104,104,0,37,5645,1.0,0.7375886524822695,0.0,0.8489795918367347
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,4,60,full,0.693081796169281,1.0,0.910828025477707,0.9533333333333334,0.0,214,22745,4067,5830,5824,179,142,142,0,37,5645,1.0,0.7932960893854749,0.0,0.8847352024922118
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,8,60,canonical_finite,0.8133078217506409,1.0,0.910828025477707,0.9533333333333334,0.0,803,22745,4067,5830,5786,141,104,104,0,37,5645,1.0,0.7375886524822695,0.0,0.8489795918367347
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,8,60,full,0.8133078217506409,1.0,0.910828025477707,0.9533333333333334,0.0,803,22745,4067,5830,5824,179,142,142,0,37,5645,1.0,0.7932960893854749,0.0,0.8847352024922118
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,12,60,canonical_finite,0.7713188529014587,1.0,0.910828025477707,0.9533333333333334,0.0,138,22745,4067,5830,5786,141,106,105,1,36,5644,0.9905660377358491,0.7446808510638298,0.0001771479185119575,0.8502024291497976
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,12,60,full,0.7713188529014587,1.0,0.910828025477707,0.9533333333333334,0.0,138,22745,4067,5830,5824,179,144,143,1,36,5644,0.9930555555555556,0.7988826815642458,0.0001771479185119575,0.8854489164086687
