job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
qwen25_vl_earthvqa,qwen25_vl,earthvqa,60D,16,60,full,0.5070430636405945,0.9866666666666668,0.8554913294797688,0.9164086687306504,0.0003567606136282,20,22831,4041,5779,5772,169,168,159,9,10,5594,0.9464285714285714,0.940828402366864,0.0016062823487417,0.9436201780415432
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,16,60,canonical_finite,0.6253640055656433,1.0,0.910828025477707,0.9533333333333334,0.0,38,22745,4067,5830,5786,141,104,104,0,37,5645,1.0,0.7375886524822695,0.0,0.8489795918367347
qwen25_vl_lingoqa,qwen25_vl,lingoqa,60D,16,60,full,0.6253640055656433,1.0,0.910828025477707,0.9533333333333334,0.0,38,22745,4067,5830,5824,179,142,142,0,37,5645,1.0,0.7932960893854749,0.0,0.8847352024922118
qwen25_vl_vqav2,qwen25_vl,vqav2,60D,16,60,canonical_finite,0.5900775790214539,1.0,0.675531914893617,0.8063492063492063,0.0,23,22380,3802,6057,6035,141,81,81,0,60,5894,1.0,0.574468085106383,0.0,0.7297297297297297
qwen25_vl_vqav2,qwen25_vl,vqav2,60D,16,60,full,0.5900775790214539,1.0,0.675531914893617,0.8063492063492063,0.0,23,22380,3802,6057,6084,190,130,130,0,60,5894,1.0,0.6842105263157895,0.0,0.8125
internvl3_earthvqa,internvl3,earthvqa,60D,20,60,canonical_finite,0.5055292248725891,0.9937304075235108,0.9434523809523808,0.96793893129771,0.0003684598378776,2,22824,4039,5764,5715,253,238,237,1,16,5461,0.9957983193277312,0.9367588932806324,0.0001830831197363,0.9653767820773932
internvl3_earthvqa,internvl3,earthvqa,60D,20,60,full,0.5055292248725891,0.9937304075235108,0.9434523809523808,0.96793893129771,0.0003684598378776,2,22824,4039,5764,5773,311,296,295,1,16,5461,0.9966216216216216,0.9485530546623794,0.0001830831197363,0.971993410214168
internvl3_lingoqa,internvl3,lingoqa,60D,20,60,canonical_finite,0.5050882697105408,1.0,0.8670212765957447,0.9287749287749288,0.0,2,22757,4069,5827,5776,273,287,266,21,7,5482,0.926829268292683,0.9743589743589745,0.0038161003089224,0.95
internvl3_lingoqa,internvl3,lingoqa,60D,20,60,full,0.5050882697105408,1.0,0.8670212765957447,0.9287749287749288,0.0,2,22757,4069,5827,5827,324,338,317,21,7,5482,0.9378698224852072,0.9783950617283952,0.0038161003089224,0.9577039274924471
internvl3_vqav2,internvl3,vqav2,60D,20,60,canonical_finite,0.931881070137024,0.997134670487106,0.8969072164948454,0.9443690637720488,0.0001759633996128,366,22389,3796,6071,6031,289,289,267,22,22,5720,0.9238754325259516,0.9238754325259516,0.003831417624521,0.9238754325259516
internvl3_vqav2,internvl3,vqav2,60D,20,60,full,0.931881070137024,0.997134670487106,0.8969072164948454,0.9443690637720488,0.0001759633996128,366,22389,3796,6071,6086,344,344,322,22,22,5720,0.936046511627907,0.936046511627907,0.003831417624521,0.936046511627907
llava15_earthvqa,llava15,earthvqa,60D,20,60,canonical_finite,0.6040776968002319,0.9914529914529916,0.943089430894309,0.9666666666666668,0.0001765848490199,26,22878,4047,5786,5697,42,36,34,2,8,5653,0.9444444444444444,0.8095238095238095,0.0003536693191865,0.8717948717948718
llava15_earthvqa,llava15,earthvqa,60D,20,60,full,0.6040776968002319,0.9914529914529916,0.943089430894309,0.9666666666666668,0.0001765848490199,26,22878,4047,5786,5786,131,125,123,2,8,5653,0.984,0.9389312977099236,0.0003536693191865,0.9609375
llava15_lingoqa,llava15,lingoqa,60D,20,60,canonical_finite,0.5082991719245911,1.0,0.9333333333333332,0.9655172413793104,0.0,5,22762,4070,5830,5744,54,57,34,23,20,5667,0.5964912280701754,0.6296296296296297,0.0040421792618629,0.6126126126126126
llava15_lingoqa,llava15,lingoqa,60D,20,60,full,0.5082991719245911,1.0,0.9333333333333332,0.9655172413793104,0.0,5,22762,4070,5830,5830,140,143,120,23,20,5667,0.8391608391608392,0.8571428571428571,0.0040421792618629,0.8480565371024735
llava15_vqav2,llava15,vqav2,60D,20,60,canonical_finite,0.2119088172912597,1.0,0.9047619047619048,0.95,0.0,350,22394,3806,6071,6013,43,61,27,34,16,5936,0.4426229508196721,0.627906976744186,0.0056951423785594,0.5192307692307693
llava15_vqav2,llava15,vqav2,60D,20,60,full,0.2119088172912597,1.0,0.9047619047619048,0.95,0.0,350,22394,3806,6071,6094,124,142,108,34,16,5936,0.7605633802816901,0.8709677419354839,0.0056951423785594,0.8120300751879699
