profile,1,2,4,8,12,16,20,24,28,32
36D,0.9138686583180424,0.9114744396029768,0.9156896206187262,0.9150887028137528,0.9296783741456764,0.9041010092699486,0.9234320380580024,0.913925680076471,0.9342205336320796,0.9271348997952334
48D,0.90784204208244,0.9125984193026704,0.9159658058067968,0.9054236270873542,0.924402339148772,0.9231114221604108,0.9054143193510632,0.905642357135695,0.9099666749426192,0.9008957212276572
60D,0.9001436573742012,0.901405873198908,0.919722886446993,0.9157235985141676,0.9259123868379376,0.9164478655875834,0.8967182842752758,0.9081661436480418,0.8993393645298203,0.9025162830598696
72D,0.9146339361612932,0.9169554645190426,0.9075276296582048,0.9151737583806852,0.9321785919439016,0.9320962070960424,0.9138054054265564,0.9228390336593776,0.9152052348734246,0.9095488636905192
