profile,1,2,4,8,12,16,20,24,28,32
36D,0.8377726092792274,0.8328754670514205,0.8475749604366748,0.8381970990634093,0.8677056093770638,0.8263663939860553,0.8600629329575686,0.8389414849835641,0.8738768701426617,0.8662693313512487
48D,0.8279650841140328,0.8434624428677442,0.845483284552716,0.8271965847831966,0.853082384921099,0.8477796445181194,0.8194770108530158,0.8104807401917048,0.8310628174677045,0.8125071103647886
60D,0.8288499870833184,0.8223887771918311,0.8534098171328185,0.8493578730903495,0.8611779601630358,0.8410343191059301,0.8082224493960867,0.8301070157672014,0.8112180545183949,0.8179555488301622
72D,0.8452129045514805,0.8466745944601715,0.8266563087571471,0.8418846693779886,0.868831174879163,0.8691227624299303,0.8296769039756007,0.8469804937947628,0.837425051225162,0.8284165297974257
