profile,1,2,4,8,12,16,20,24,28,32
36D,0.6572321739934246,0.6526187295078633,0.6565991809318974,0.6625940365307453,0.6970802085081496,0.6676988217465607,0.6993399491372223,0.6881157642917168,0.7148632125916125,0.7012667937759142
48D,0.6412350086465843,0.6694769364696742,0.6622973849949145,0.6631481698739748,0.6830251506148618,0.6845276248904075,0.6521545931694336,0.6442426035710969,0.6621147124592688,0.6383958764747262
60D,0.6435101699433152,0.6366034953427151,0.6765877624365003,0.6707368825428062,0.6861661045810858,0.6709451462732523,0.6376935049134184,0.6629768767852626,0.6361892337946098,0.6441082132191006
72D,0.6594135923244454,0.671107981728453,0.6452979885761211,0.6830651518194976,0.7044230141099289,0.7132483416071645,0.6653382527180349,0.6862974257958345,0.667859065343856,0.6613866016627662
