job,model,dataset,configuration,ablation_family,removed_component,feature_count,cohort,selection_threshold,best_iteration,model_fit_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
qwen25_vl_lingoqa,qwen25_vl,lingoqa,without_pair_26_27,layer_pair,"(26,27)",24,canonical_finite,0.5285934805870056,5,22745,4067,5830,5786,141,101,101,0,40,5645,1.0,0.7163120567375887,0.0,0.8347107438016529
qwen25_vl_lingoqa,qwen25_vl,lingoqa,without_pair_26_27,layer_pair,"(26,27)",24,full,0.5285934805870056,5,22745,4067,5830,5824,179,139,139,0,40,5645,1.0,0.776536312849162,0.0,0.8742138364779874
qwen25_vl_vqav2,qwen25_vl,vqav2,without_pair_26_27,layer_pair,"(26,27)",24,canonical_finite,0.966355323791504,485,22380,3802,6057,6035,141,79,79,0,62,5894,1.0,0.5602836879432624,0.0,0.7181818181818181
qwen25_vl_vqav2,qwen25_vl,vqav2,without_pair_26_27,layer_pair,"(26,27)",24,full,0.966355323791504,485,22380,3802,6057,6084,190,128,128,0,62,5894,1.0,0.6736842105263158,0.0,0.8050314465408805
internvl3_earthvqa,internvl3,earthvqa,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.5135576128959656,2,22824,4039,5764,5715,253,241,238,3,15,5459,0.9875518672199172,0.9407114624505928,0.000549249359209,0.9635627530364372
internvl3_earthvqa,internvl3,earthvqa,without_pair_6_7,layer_pair,"(6,7)",24,full,0.5135576128959656,2,22824,4039,5764,5773,311,299,296,3,15,5459,0.9899665551839464,0.9517684887459807,0.000549249359209,0.9704918032786886
internvl3_lingoqa,internvl3,lingoqa,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.7100030779838562,137,22757,4069,5827,5776,273,271,266,5,7,5498,0.981549815498155,0.9743589743589745,0.0009085953116481,0.9779411764705882
internvl3_lingoqa,internvl3,lingoqa,without_pair_6_7,layer_pair,"(6,7)",24,full,0.7100030779838562,137,22757,4069,5827,5827,324,322,317,5,7,5498,0.984472049689441,0.9783950617283952,0.0009085953116481,0.9814241486068112
internvl3_vqav2,internvl3,vqav2,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.5236140489578247,4,22389,3796,6071,6031,289,267,267,0,22,5742,1.0,0.9238754325259516,0.0,0.960431654676259
internvl3_vqav2,internvl3,vqav2,without_pair_6_7,layer_pair,"(6,7)",24,full,0.5236140489578247,4,22389,3796,6071,6086,344,322,322,0,22,5742,1.0,0.936046511627907,0.0,0.9669669669669668
