source_job,qwen25_vl_earthvqa,qwen25_vl_lingoqa,qwen25_vl_vqav2,llava15_earthvqa,llava15_lingoqa,llava15_vqav2,internvl3_earthvqa,internvl3_lingoqa,internvl3_vqav2
qwen25_vl_earthvqa,0.6857142857142857,0.2343096234309623,0.0923753665689149,0.0,0.0,0.0,0.7281553398058253,0.7456445993031359,0.2834285714285714
qwen25_vl_lingoqa,0.7457627118644068,0.8666666666666667,0.0990990990990991,0.0,0.0,0.0,0.9184549356223176,0.7489711934156379,0.8223684210526315
qwen25_vl_vqav2,0.7386363636363636,0.8739495798319328,0.7284768211920529,0.0,0.0,0.0,0.2620689655172414,0.2543352601156069,0.2842639593908629
llava15_earthvqa,0.15,0.2597402597402597,0.1176470588235294,0.5384615384615384,0.0672782874617737,0.0168067226890756,0.4347826086956521,0.8110236220472441,0.2653061224489796
llava15_lingoqa,0.0178571428571428,0.0,0.0,0.1538461538461538,0.5128205128205128,0.4166666666666667,0.0,0.0,0.0
llava15_vqav2,0.0695652173913043,0.1282051282051282,0.058252427184466,0.1538461538461538,0.4736842105263157,0.2553191489361702,0.1470588235294117,0.0886075949367088,0.1325966850828729
internvl3_earthvqa,0.1951219512195122,0.7086614173228346,0.1458333333333333,0.0553359683794466,0.0192492781520692,0.0062843676355066,0.9465020576131687,0.1628070175438596,0.0497575374235715
internvl3_lingoqa,0.7528089887640449,0.8688524590163934,0.2929292929292929,0.0,0.0,0.0,0.9322033898305084,0.8333333333333334,0.8074534161490683
internvl3_vqav2,0.7528089887640449,0.8760330578512396,0.5979381443298969,0.011874469889737,0.0083507306889352,0.0058374494836102,0.9411764705882352,0.8307692307692308,0.8231511254019293
